timestamp;buyer;seller;symbol;currency;price;quantity;day
2014500;;;SNACKPACK_CHOCOLATE;XIRECS;10038.0;1;2
2014500;;;SNACKPACK_PISTACHIO;XIRECS;10009.0;1;2
2014500;;;SNACKPACK_RASPBERRY;XIRECS;10005.0;1;2
2014500;;;SNACKPACK_VANILLA;XIRECS;10017.0;1;2
2014500;;;SLEEP_POD_LAMB_WOOL;XIRECS;10079.0;1;2
2014500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;9982.0;1;2
2014500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9906.0;1;2
2014500;;;TRANSLATOR_SPACE_GRAY;XIRECS;9883.0;1;2
2014500;;;TRANSLATOR_VOID_BLUE;XIRECS;10063.0;1;2
2014500;;;UV_VISOR_AMBER;XIRECS;9801.0;1;2
2014500;;;UV_VISOR_MAGENTA;XIRECS;10003.0;1;2
2014500;;;UV_VISOR_ORANGE;XIRECS;10183.0;1;2
2014500;;;UV_VISOR_RED;XIRECS;10162.0;1;2
2014500;;;UV_VISOR_YELLOW;XIRECS;10003.0;1;2
2014500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10022.0;1;2
2014500;;;SLEEP_POD_COTTON;XIRECS;9993.0;1;2
2014500;;;SNACKPACK_STRAWBERRY;XIRECS;10040.0;1;2
2014500;;;ROBOT_MOPPING;XIRECS;10259.0;1;2
2014500;;;ROBOT_VACUUMING;XIRECS;9846.0;1;2
2014500;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9749.0;1;2
2014500;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9831.0;1;2
2014500;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10069.0;1;2
2014500;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10004.0;1;2
2014500;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9926.0;1;2
2014500;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9946.0;1;2
2014500;;;OXYGEN_SHAKE_GARLIC;XIRECS;9892.0;1;2
2014500;;;OXYGEN_SHAKE_MINT;XIRECS;9955.0;1;2
2014500;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;10006.0;1;2
2014500;;;PANEL_1X2;XIRECS;10008.0;1;2
2014500;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10001.0;1;2
2014500;;;ROBOT_IRONING;XIRECS;9934.0;1;2
2014500;;;ROBOT_DISHES;XIRECS;9894.0;1;2
2014500;;;PANEL_4X4;XIRECS;10077.0;1;2
2014500;;;ROBOT_LAUNDRY;XIRECS;10046.0;1;2
2014500;;;PANEL_2X2;XIRECS;9708.0;1;2
2014500;;;PANEL_1X4;XIRECS;10003.0;1;2
2014500;;;PANEL_2X4;XIRECS;10162.0;1;2
2015100;;;SNACKPACK_STRAWBERRY;XIRECS;10023.0;2;2
2015100;;;SLEEP_POD_NYLON;XIRECS;10065.0;2;2
2015100;;;SLEEP_POD_POLYESTER;XIRECS;9847.0;2;2
2015100;;;SLEEP_POD_SUEDE;XIRECS;10012.0;2;2
2015100;;;SNACKPACK_CHOCOLATE;XIRECS;10039.0;2;2
2015100;;;SNACKPACK_PISTACHIO;XIRECS;9987.0;2;2
2015100;;;SNACKPACK_RASPBERRY;XIRECS;10023.0;2;2
2015100;;;SNACKPACK_VANILLA;XIRECS;10016.0;2;2
2015100;;;SLEEP_POD_LAMB_WOOL;XIRECS;10013.0;2;2
2015100;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9901.0;2;2
2015100;;;TRANSLATOR_SPACE_GRAY;XIRECS;9886.0;2;2
2015100;;;TRANSLATOR_VOID_BLUE;XIRECS;10079.0;2;2
2015100;;;UV_VISOR_AMBER;XIRECS;9798.0;2;2
2015100;;;UV_VISOR_MAGENTA;XIRECS;10038.0;2;2
2015100;;;UV_VISOR_ORANGE;XIRECS;10193.0;2;2
2015100;;;UV_VISOR_RED;XIRECS;10178.0;2;2
2015100;;;UV_VISOR_YELLOW;XIRECS;9985.0;2;2
2015100;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10022.0;2;2
2015100;;;SLEEP_POD_COTTON;XIRECS;9999.0;2;2
2015100;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;10007.0;2;2
2015100;;;ROBOT_MOPPING;XIRECS;10285.0;2;2
2015100;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9764.0;2;2
2015100;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9851.0;2;2
2015100;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10105.0;2;2
2015100;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;9988.0;2;2
2015100;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9936.0;2;2
2015100;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;10006.0;2;2
2015100;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;9936.0;2;2
2015100;;;OXYGEN_SHAKE_GARLIC;XIRECS;9922.0;2;2
2015100;;;ROBOT_VACUUMING;XIRECS;9846.0;2;2
2015100;;;OXYGEN_SHAKE_MINT;XIRECS;9984.0;2;2
2015100;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10009.0;2;2
2015100;;;PANEL_1X2;XIRECS;9982.0;2;2
2015100;;;PANEL_1X4;XIRECS;10022.0;2;2
2015100;;;PANEL_2X2;XIRECS;9753.0;2;2
2015100;;;PANEL_2X4;XIRECS;10196.0;2;2
2015100;;;PANEL_4X4;XIRECS;10053.0;2;2
2015100;;;ROBOT_DISHES;XIRECS;9901.0;2;2
2015100;;;ROBOT_IRONING;XIRECS;9904.0;2;2
2015100;;;ROBOT_LAUNDRY;XIRECS;10020.0;2;2
2015300;;;PEBBLES_XS;XIRECS;10059.0;4;2
2015300;;;PEBBLES_XL;XIRECS;9511.0;4;2
2015300;;;PEBBLES_L;XIRECS;10287.0;4;2
2015300;;;PEBBLES_M;XIRECS;9858.0;4;2
2015300;;;PEBBLES_S;XIRECS;10317.0;4;2
2015700;;;PEBBLES_L;XIRECS;10272.0;5;2
2015700;;;PEBBLES_M;XIRECS;9843.0;5;2
2015700;;;PEBBLES_S;XIRECS;10289.0;5;2
2015700;;;PEBBLES_XL;XIRECS;9500.0;5;2
2015700;;;PEBBLES_XS;XIRECS;10063.0;5;2
2015900;;;PEBBLES_XS;XIRECS;10073.0;4;2
2015900;;;PEBBLES_XL;XIRECS;9446.0;4;2
2015900;;;PEBBLES_S;XIRECS;10296.0;4;2
2015900;;;PEBBLES_L;XIRECS;10277.0;4;2
2015900;;;PEBBLES_M;XIRECS;9875.0;4;2
2017500;;;PEBBLES_L;XIRECS;10315.0;4;2
2017500;;;PEBBLES_M;XIRECS;9873.0;4;2
2017500;;;PEBBLES_S;XIRECS;10320.0;4;2
2017500;;;PEBBLES_XL;XIRECS;9437.0;4;2
2017500;;;PEBBLES_XS;XIRECS;10087.0;4;2
2018900;;;MICROCHIP_SQUARE;XIRECS;10067.0;1;2
2018900;;;MICROCHIP_RECTANGLE;XIRECS;10010.0;1;2
2018900;;;MICROCHIP_TRIANGLE;XIRECS;9965.0;1;2
2018900;;;MICROCHIP_CIRCLE;XIRECS;9743.0;1;2
2018900;;;MICROCHIP_OVAL;XIRECS;9797.0;1;2
2019700;;;MICROCHIP_CIRCLE;XIRECS;9731.0;1;2
2019700;;;MICROCHIP_OVAL;XIRECS;9812.0;1;2
2019700;;;MICROCHIP_RECTANGLE;XIRECS;10049.0;1;2
2019700;;;MICROCHIP_SQUARE;XIRECS;10066.0;1;2
2019700;;;MICROCHIP_TRIANGLE;XIRECS;9963.0;1;2
2020100;;;PEBBLES_XL;XIRECS;9320.0;2;2
2020100;;;PEBBLES_S;XIRECS;10398.0;2;2
2020100;;;PEBBLES_XS;XIRECS;10149.0;2;2
2020100;;;PEBBLES_L;XIRECS;10401.0;2;2
2020100;;;PEBBLES_M;XIRECS;9700.0;2;2
2023300;;;PEBBLES_M;XIRECS;9688.0;3;2
2023300;;;PEBBLES_S;XIRECS;10389.0;3;2
2023300;;;PEBBLES_XL;XIRECS;9466.0;3;2
2023300;;;PEBBLES_XS;XIRECS;10198.0;3;2
2023300;;;PEBBLES_L;XIRECS;10291.0;3;2
2024500;;;PEBBLES_L;XIRECS;10232.0;5;2
2024500;;;PEBBLES_M;XIRECS;9666.0;5;2
2024500;;;PEBBLES_S;XIRECS;10375.0;5;2
2024500;;;PEBBLES_XL;XIRECS;9622.0;5;2
2024500;;;PEBBLES_XS;XIRECS;10137.0;5;2
2025000;;;PEBBLES_XL;XIRECS;9596.0;2;2
2025000;;;PEBBLES_XS;XIRECS;10108.0;2;2
2025000;;;PEBBLES_M;XIRECS;9662.0;2;2
2025000;;;PEBBLES_L;XIRECS;10222.0;2;2
2025000;;;PEBBLES_S;XIRECS;10380.0;2;2
2026500;;;SLEEP_POD_NYLON;XIRECS;10025.0;4;2
2026500;;;SLEEP_POD_POLYESTER;XIRECS;9850.0;4;2
2026500;;;SLEEP_POD_SUEDE;XIRECS;10197.0;4;2
2026500;;;SNACKPACK_CHOCOLATE;XIRECS;10047.0;4;2
2026500;;;SNACKPACK_PISTACHIO;XIRECS;10032.0;4;2
2026500;;;SNACKPACK_RASPBERRY;XIRECS;9933.0;4;2
2026500;;;SNACKPACK_STRAWBERRY;XIRECS;10110.0;4;2
2026500;;;SNACKPACK_VANILLA;XIRECS;9990.0;4;2
2026500;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10055.0;4;2
2026500;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9924.0;4;2
2026500;;;TRANSLATOR_SPACE_GRAY;XIRECS;10065.0;4;2
2026500;;;TRANSLATOR_VOID_BLUE;XIRECS;9992.0;4;2
2026500;;;UV_VISOR_AMBER;XIRECS;9925.0;4;2
2026500;;;UV_VISOR_MAGENTA;XIRECS;10125.0;4;2
2026500;;;UV_VISOR_ORANGE;XIRECS;10096.0;4;2
2026500;;;UV_VISOR_YELLOW;XIRECS;10102.0;4;2
2026500;;;UV_VISOR_RED;XIRECS;10064.0;4;2
2026500;;;SLEEP_POD_LAMB_WOOL;XIRECS;10118.0;4;2
2026500;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9832.0;4;2
2026500;;;SLEEP_POD_COTTON;XIRECS;10034.0;4;2
2026500;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9918.0;4;2
2026500;;;ROBOT_MOPPING;XIRECS;10141.0;4;2
2026500;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9656.0;4;2
2026500;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10185.0;4;2
2026500;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;9996.0;4;2
2026500;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9924.0;4;2
2026500;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9806.0;4;2
2026500;;;OXYGEN_SHAKE_GARLIC;XIRECS;9984.0;4;2
2026500;;;OXYGEN_SHAKE_MINT;XIRECS;9885.0;4;2
2026500;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;10111.0;4;2
2026500;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;10207.0;4;2
2026500;;;PANEL_1X4;XIRECS;9971.0;4;2
2026500;;;PANEL_2X2;XIRECS;9827.0;4;2
2026500;;;PANEL_2X4;XIRECS;10344.0;4;2
2026500;;;PANEL_4X4;XIRECS;10121.0;4;2
2026500;;;ROBOT_DISHES;XIRECS;9893.0;4;2
2026500;;;ROBOT_IRONING;XIRECS;10004.0;4;2
2026500;;;ROBOT_LAUNDRY;XIRECS;9951.0;4;2
2026500;;;PANEL_1X2;XIRECS;10102.0;4;2
2026500;;;ROBOT_VACUUMING;XIRECS;9858.0;4;2
2028100;;;PEBBLES_L;XIRECS;10350.0;3;2
2028100;;;PEBBLES_M;XIRECS;9677.0;3;2
2028100;;;PEBBLES_S;XIRECS;10429.0;3;2
2028100;;;PEBBLES_XL;XIRECS;9558.0;3;2
2028100;;;PEBBLES_XS;XIRECS;10020.0;3;2
2030200;;;MICROCHIP_SQUARE;XIRECS;10207.0;2;2
2030200;;;MICROCHIP_TRIANGLE;XIRECS;10155.0;2;2
2030200;;;MICROCHIP_RECTANGLE;XIRECS;10061.0;2;2
2030200;;;MICROCHIP_CIRCLE;XIRECS;9693.0;2;2
2030200;;;MICROCHIP_OVAL;XIRECS;9762.0;2;2
2032000;;;MICROCHIP_CIRCLE;XIRECS;9709.0;3;2
2032000;;;MICROCHIP_OVAL;XIRECS;9755.0;3;2
2032000;;;MICROCHIP_RECTANGLE;XIRECS;10019.0;3;2
2032000;;;MICROCHIP_SQUARE;XIRECS;10169.0;3;2
2032000;;;MICROCHIP_TRIANGLE;XIRECS;10189.0;3;2
2036400;;;SLEEP_POD_NYLON;XIRECS;10043.0;4;2
2036400;;;SLEEP_POD_POLYESTER;XIRECS;9863.0;4;2
2036400;;;SLEEP_POD_SUEDE;XIRECS;10173.0;4;2
2036400;;;SNACKPACK_CHOCOLATE;XIRECS;9944.0;4;2
2036400;;;SNACKPACK_PISTACHIO;XIRECS;10050.0;4;2
2036400;;;SNACKPACK_RASPBERRY;XIRECS;9854.0;4;2
2036400;;;SNACKPACK_STRAWBERRY;XIRECS;10160.0;4;2
2036400;;;SNACKPACK_VANILLA;XIRECS;10076.0;4;2
2036400;;;TRANSLATOR_VOID_BLUE;XIRECS;10027.0;4;2
2036400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9743.0;4;2
2036400;;;TRANSLATOR_SPACE_GRAY;XIRECS;9987.0;4;2
2036400;;;UV_VISOR_AMBER;XIRECS;9934.0;4;2
2036400;;;UV_VISOR_MAGENTA;XIRECS;10113.0;4;2
2036400;;;UV_VISOR_ORANGE;XIRECS;10090.0;4;2
2036400;;;UV_VISOR_RED;XIRECS;10135.0;4;2
2036400;;;UV_VISOR_YELLOW;XIRECS;9891.0;4;2
2036400;;;SLEEP_POD_LAMB_WOOL;XIRECS;10123.0;4;2
2036400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10038.0;4;2
2036400;;;SLEEP_POD_COTTON;XIRECS;9990.0;4;2
2036400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9867.0;4;2
2036400;;;ROBOT_MOPPING;XIRECS;10343.0;4;2
2036400;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9675.0;4;2
2036400;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9739.0;4;2
2036400;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10348.0;4;2
2036400;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;9941.0;4;2
2036400;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9816.0;4;2
2036400;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9864.0;4;2
2036400;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;10293.0;4;2
2036400;;;OXYGEN_SHAKE_GARLIC;XIRECS;9800.0;4;2
2036400;;;OXYGEN_SHAKE_MINT;XIRECS;9853.0;4;2
2036400;;;ROBOT_VACUUMING;XIRECS;10052.0;4;2
2036400;;;PANEL_1X2;XIRECS;9995.0;4;2
2036400;;;ROBOT_IRONING;XIRECS;9976.0;4;2
2036400;;;ROBOT_DISHES;XIRECS;9845.0;4;2
2036400;;;PANEL_4X4;XIRECS;10031.0;4;2
2036400;;;ROBOT_LAUNDRY;XIRECS;9863.0;4;2
2036400;;;PANEL_2X2;XIRECS;9818.0;4;2
2036400;;;PANEL_1X4;XIRECS;9837.0;4;2
2036400;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9948.0;4;2
2036400;;;PANEL_2X4;XIRECS;10416.0;4;2
2038400;;;SNACKPACK_VANILLA;XIRECS;10111.0;4;2
2038400;;;SLEEP_POD_NYLON;XIRECS;10003.0;4;2
2038400;;;SLEEP_POD_POLYESTER;XIRECS;9884.0;4;2
2038400;;;SLEEP_POD_SUEDE;XIRECS;10161.0;4;2
2038400;;;SNACKPACK_PISTACHIO;XIRECS;10070.0;4;2
2038400;;;SNACKPACK_RASPBERRY;XIRECS;9799.0;4;2
2038400;;;SNACKPACK_STRAWBERRY;XIRECS;10219.0;4;2
2038400;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10067.0;4;2
2038400;;;UV_VISOR_AMBER;XIRECS;9925.0;4;2
2038400;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9863.0;4;2
2038400;;;TRANSLATOR_SPACE_GRAY;XIRECS;9982.0;4;2
2038400;;;TRANSLATOR_VOID_BLUE;XIRECS;9997.0;4;2
2038400;;;SLEEP_POD_LAMB_WOOL;XIRECS;10031.0;4;2
2038400;;;UV_VISOR_MAGENTA;XIRECS;10157.0;4;2
2038400;;;UV_VISOR_ORANGE;XIRECS;10077.0;4;2
2038400;;;UV_VISOR_RED;XIRECS;10203.0;4;2
2038400;;;UV_VISOR_YELLOW;XIRECS;9974.0;4;2
2038400;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9707.0;4;2
2038400;;;SLEEP_POD_COTTON;XIRECS;9966.0;4;2
2038400;;;SNACKPACK_CHOCOLATE;XIRECS;9913.0;4;2
2038400;;;ROBOT_MOPPING;XIRECS;10373.0;4;2
2038400;;;ROBOT_VACUUMING;XIRECS;10073.0;4;2
2038400;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9679.0;4;2
2038400;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10309.0;4;2
2038400;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10012.0;4;2
2038400;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9886.0;4;2
2038400;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9844.0;4;2
2038400;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;10293.0;4;2
2038400;;;OXYGEN_SHAKE_GARLIC;XIRECS;9834.0;4;2
2038400;;;OXYGEN_SHAKE_MINT;XIRECS;9890.0;4;2
2038400;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9700.0;4;2
2038400;;;PANEL_1X2;XIRECS;10028.0;4;2
2038400;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9960.0;4;2
2038400;;;ROBOT_IRONING;XIRECS;9996.0;4;2
2038400;;;ROBOT_DISHES;XIRECS;9837.0;4;2
2038400;;;PANEL_4X4;XIRECS;10071.0;4;2
2038400;;;ROBOT_LAUNDRY;XIRECS;9927.0;4;2
2038400;;;PANEL_2X4;XIRECS;10426.0;4;2
2038400;;;PANEL_2X2;XIRECS;9827.0;4;2
2038400;;;PANEL_1X4;XIRECS;9892.0;4;2
2038600;;;SNACKPACK_STRAWBERRY;XIRECS;10237.0;4;2
2038600;;;SLEEP_POD_NYLON;XIRECS;10005.0;4;2
2038600;;;SLEEP_POD_POLYESTER;XIRECS;9876.0;4;2
2038600;;;SLEEP_POD_SUEDE;XIRECS;10161.0;4;2
2038600;;;SNACKPACK_CHOCOLATE;XIRECS;9943.0;4;2
2038600;;;SNACKPACK_PISTACHIO;XIRECS;10083.0;4;2
2038600;;;SNACKPACK_RASPBERRY;XIRECS;9812.0;4;2
2038600;;;UV_VISOR_YELLOW;XIRECS;9999.0;4;2
2038600;;;SNACKPACK_VANILLA;XIRECS;10116.0;4;2
2038600;;;TRANSLATOR_SPACE_GRAY;XIRECS;10010.0;4;2
2038600;;;TRANSLATOR_ECLIPSE_CHARCOAL;XIRECS;9698.0;4;2
2038600;;;TRANSLATOR_GRAPHITE_MIST;XIRECS;9880.0;4;2
2038600;;;TRANSLATOR_VOID_BLUE;XIRECS;10011.0;4;2
2038600;;;UV_VISOR_AMBER;XIRECS;9947.0;4;2
2038600;;;UV_VISOR_MAGENTA;XIRECS;10200.0;4;2
2038600;;;UV_VISOR_ORANGE;XIRECS;10086.0;4;2
2038600;;;UV_VISOR_RED;XIRECS;10221.0;4;2
2038600;;;SLEEP_POD_LAMB_WOOL;XIRECS;10026.0;4;2
2038600;;;TRANSLATOR_ASTRO_BLACK;XIRECS;10056.0;4;2
2038600;;;SLEEP_POD_COTTON;XIRECS;9982.0;4;2
2038600;;;ROBOT_LAUNDRY;XIRECS;9937.0;4;2
2038600;;;ROBOT_MOPPING;XIRECS;10370.0;4;2
2038600;;;ROBOT_VACUUMING;XIRECS;10065.0;4;2
2038600;;;GALAXY_SOUNDS_BLACK_HOLES;XIRECS;9718.0;4;2
2038600;;;GALAXY_SOUNDS_DARK_MATTER;XIRECS;9693.0;4;2
2038600;;;GALAXY_SOUNDS_PLANETARY_RINGS;XIRECS;10305.0;4;2
2038600;;;GALAXY_SOUNDS_SOLAR_FLAMES;XIRECS;10030.0;4;2
2038600;;;GALAXY_SOUNDS_SOLAR_WINDS;XIRECS;9900.0;4;2
2038600;;;OXYGEN_SHAKE_CHOCOLATE;XIRECS;9856.0;4;2
2038600;;;OXYGEN_SHAKE_EVENING_BREATH;XIRECS;10207.0;4;2
2038600;;;OXYGEN_SHAKE_GARLIC;XIRECS;9844.0;4;2
2038600;;;PANEL_2X2;XIRECS;9821.0;4;2
2038600;;;OXYGEN_SHAKE_MORNING_BREATH;XIRECS;9961.0;4;2
2038600;;;ROBOT_DISHES;XIRECS;9832.0;4;2
2038600;;;PANEL_4X4;XIRECS;10093.0;4;2
2038600;;;PANEL_2X4;XIRECS;10427.0;4;2
2038600;;;ROBOT_IRONING;XIRECS;10004.0;4;2
2038600;;;PANEL_1X4;XIRECS;9899.0;4;2
2038600;;;PANEL_1X2;XIRECS;10038.0;4;2
2038600;;;OXYGEN_SHAKE_MINT;XIRECS;9915.0;4;2
2038900;;;MICROCHIP_CIRCLE;XIRECS;9681.0;2;2
2038900;;;MICROCHIP_RECTANGLE;XIRECS;10038.0;2;2
2038900;;;MICROCHIP_SQUARE;XIRECS;9924.0;2;2
2038900;;;MICROCHIP_TRIANGLE;XIRECS;10197.0;2;2
2038900;;;MICROCHIP_OVAL;XIRECS;9788.0;2;2
2044000;;;MICROCHIP_CIRCLE;XIRECS;9683.0;3;2
2044000;;;MICROCHIP_OVAL;XIRECS;9782.0;3;2
2044000;;;MICROCHIP_RECTANGLE;XIRECS;10031.0;3;2
2044000;;;MICROCHIP_SQUARE;XIRECS;10020.0;3;2
2044000;;;MICROCHIP_TRIANGLE;XIRECS;10339.0;3;2
2045000;;;PEBBLES_XS;XIRECS;9871.0;4;2
2045000;;;PEBBLES_XL;XIRECS;9659.0;4;2
2045000;;;PEBBLES_S;XIRECS;10611.0;4;2
2045000;;;PEBBLES_L;XIRECS;10158.0;4;2
2045000;;;PEBBLES_M;XIRECS;9668.0;4;2
2049400;;;MICROCHIP_TRIANGLE;XIRECS;10341.0;3;2
2049400;;;MICROCHIP_RECTANGLE;XIRECS;9948.0;3;2
2049400;;;MICROCHIP_SQUARE;XIRECS;9967.0;3;2
2049400;;;MICROCHIP_CIRCLE;XIRECS;9533.0;3;2
2049400;;;MICROCHIP_OVAL;XIRECS;9858.0;3;2
2050500;;;PEBBLES_L;XIRECS;10078.0;3;2
