timestamp;buyer;seller;symbol;currency;price;quantity;day
23300;;;HYDROGEL_PACK;XIRECS;9997.0;2;0
24400;;;VEV_4000;XIRECS;1225.0;1;0
26100;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;5;0
27300;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;3;0
28400;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;8;0
28500;;;HYDROGEL_PACK;XIRECS;9994.0;5;0
29100;;;HYDROGEL_PACK;XIRECS;9973.0;6;0
29800;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;4;0
31700;;;VEV_5400;XIRECS;18.0;5;0
31700;;;VEV_5500;XIRECS;6.0;5;0
31700;;;VEV_6000;XIRECS;0.0;5;0
31700;;;VEV_6500;XIRECS;0.0;5;0
33300;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;6;0
36500;;;VELVETFRUIT_EXTRACT;XIRECS;5229.0;7;0
36800;;;VELVETFRUIT_EXTRACT;XIRECS;5228.0;7;0
37300;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;5;0
38200;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;5;0
38400;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;3;0
38700;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;6;0
39900;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;8;0
40500;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;7;0
41500;;;VEV_4000;XIRECS;1242.0;1;0
45100;;;VEV_6500;XIRECS;0.0;2;0
45100;;;VEV_6000;XIRECS;0.0;2;0
45100;;;VEV_5400;XIRECS;19.0;2;0
45100;;;VEV_5500;XIRECS;7.0;2;0
45800;;;HYDROGEL_PACK;XIRECS;9978.0;2;0
47900;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;4;0
54300;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;4;0
54600;;;HYDROGEL_PACK;XIRECS;9987.0;3;0
54900;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;4;0
55000;;;HYDROGEL_PACK;XIRECS;9987.0;6;0
56700;;;HYDROGEL_PACK;XIRECS;9991.0;6;0
57500;;;VELVETFRUIT_EXTRACT;XIRECS;5246.0;4;0
57900;;;VEV_4000;XIRECS;1232.0;1;0
60000;;;HYDROGEL_PACK;XIRECS;9988.0;4;0
61900;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;5;0
62400;;;VEV_4000;XIRECS;1229.0;2;0
63900;;;HYDROGEL_PACK;XIRECS;9986.0;5;0
65600;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;8;0
67600;;;HYDROGEL_PACK;XIRECS;9993.0;5;0
68400;;;VEV_6000;XIRECS;0.0;5;0
68400;;;VEV_6500;XIRECS;0.0;5;0
69200;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;8;0
69500;;;VEV_6500;XIRECS;0.0;5;0
69500;;;VEV_6000;XIRECS;0.0;5;0
69500;;;VEV_5500;XIRECS;7.0;5;0
69500;;;VEV_5400;XIRECS;20.0;5;0
69500;;;VEV_5300;XIRECS;48.0;5;0
73000;;;HYDROGEL_PACK;XIRECS;9980.0;3;0
75300;;;VEV_4000;XIRECS;1253.0;3;0
75500;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;6;0
75800;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;3;0
76300;;;VELVETFRUIT_EXTRACT;XIRECS;5247.0;8;0
77800;;;HYDROGEL_PACK;XIRECS;9990.0;2;0
79000;;;VEV_4000;XIRECS;1235.0;2;0
79800;;;VEV_4000;XIRECS;1260.0;1;0
79800;;;VELVETFRUIT_EXTRACT;XIRECS;5247.0;6;0
79900;;;VEV_4000;XIRECS;1261.0;2;0
81700;;;VEV_4000;XIRECS;1264.0;1;0
85300;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6;0
85800;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;4;0
86300;;;VELVETFRUIT_EXTRACT;XIRECS;5244.0;7;0
86800;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6;0
87400;;;VEV_6000;XIRECS;0.0;3;0
87400;;;VEV_5500;XIRECS;7.0;3;0
87400;;;VEV_6500;XIRECS;0.0;3;0
87400;;;VEV_5300;XIRECS;47.0;3;0
87400;;;VEV_5400;XIRECS;20.0;3;0
88000;;;VEV_4000;XIRECS;1247.0;1;0
88900;;;VEV_5500;XIRECS;7.0;4;0
88900;;;VEV_6000;XIRECS;0.0;4;0
88900;;;VEV_6500;XIRECS;0.0;4;0
89300;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;5;0
90000;;;HYDROGEL_PACK;XIRECS;9950.0;6;0
92600;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;5;0
93200;;;HYDROGEL_PACK;XIRECS;9948.0;6;0
94600;;;HYDROGEL_PACK;XIRECS;9931.0;3;0
94900;;;HYDROGEL_PACK;XIRECS;9934.0;4;0
96800;;;HYDROGEL_PACK;XIRECS;9940.0;2;0
98200;;;VEV_4000;XIRECS;1246.0;3;0
99100;;;VEV_4000;XIRECS;1251.0;1;0
100000;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;4;0
101800;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;4;0
102200;;;HYDROGEL_PACK;XIRECS;9946.0;5;0
102600;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;4;0
104800;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;6;0
105100;;;HYDROGEL_PACK;XIRECS;9943.0;4;0
105600;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;12;0
106100;;;HYDROGEL_PACK;XIRECS;9943.0;6;0
108800;;;HYDROGEL_PACK;XIRECS;9949.0;2;0
109300;;;VEV_4000;XIRECS;1216.0;1;0
109500;;;HYDROGEL_PACK;XIRECS;9926.0;2;0
109700;;;VEV_5300;XIRECS;41.0;4;0
109700;;;VEV_5400;XIRECS;17.0;4;0
109700;;;VEV_5500;XIRECS;6.0;4;0
109700;;;VEV_6000;XIRECS;0.0;4;0
109700;;;VEV_6500;XIRECS;0.0;4;0
110200;;;VELVETFRUIT_EXTRACT;XIRECS;5224.0;5;0
110600;;;VEV_6500;XIRECS;0.0;3;0
110600;;;VEV_6000;XIRECS;0.0;3;0
110600;;;VEV_5400;XIRECS;17.0;3;0
110600;;;VEV_5500;XIRECS;6.0;3;0
110600;;;VEV_5300;XIRECS;41.0;3;0
112900;;;VELVETFRUIT_EXTRACT;XIRECS;5224.0;5;0
116000;;;VEV_4000;XIRECS;1206.0;1;0
116300;;;HYDROGEL_PACK;XIRECS;9929.0;5;0
117700;;;VELVETFRUIT_EXTRACT;XIRECS;5223.0;8;0
120900;;;VELVETFRUIT_EXTRACT;XIRECS;5219.0;5;0
121500;;;VEV_4000;XIRECS;1233.0;2;0
122600;;;VEV_4000;XIRECS;1242.0;2;0
123200;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;5;0
125000;;;HYDROGEL_PACK;XIRECS;9972.0;4;0
125700;;;VEV_5300;XIRECS;45.0;4;0
125700;;;VEV_5500;XIRECS;7.0;4;0
125700;;;VEV_6000;XIRECS;0.0;4;0
125700;;;VEV_6500;XIRECS;0.0;4;0
127700;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8;0
128500;;;HYDROGEL_PACK;XIRECS;9955.0;5;0
130400;;;VEV_4000;XIRECS;1250.0;2;0
130800;;;VEV_4000;XIRECS;1228.0;1;0
132000;;;HYDROGEL_PACK;XIRECS;9950.0;3;0
132900;;;HYDROGEL_PACK;XIRECS;9956.0;2;0
133600;;;HYDROGEL_PACK;XIRECS;9970.0;5;0
134400;;;VEV_4000;XIRECS;1231.0;2;0
136700;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;3;0
136800;;;HYDROGEL_PACK;XIRECS;9955.0;5;0
140500;;;VEV_4000;XIRECS;1239.0;3;0
140800;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;7;0
141700;;;HYDROGEL_PACK;XIRECS;9939.0;2;0
141700;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;6;0
142400;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;5;0
143600;;;HYDROGEL_PACK;XIRECS;9949.0;4;0
144100;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;7;0
144500;;;HYDROGEL_PACK;XIRECS;9966.0;3;0
145100;;;VELVETFRUIT_EXTRACT;XIRECS;5228.0;5;0
148100;;;VELVETFRUIT_EXTRACT;XIRECS;5223.0;3;0
148500;;;VEV_4000;XIRECS;1236.0;3;0
148700;;;VELVETFRUIT_EXTRACT;XIRECS;5223.0;8;0
150500;;;VEV_4000;XIRECS;1220.0;2;0
152200;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;3;0
152400;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;3;0
153400;;;HYDROGEL_PACK;XIRECS;9964.0;4;0
155200;;;HYDROGEL_PACK;XIRECS;9991.0;5;0
155600;;;VEV_4000;XIRECS;1253.0;2;0
156600;;;VELVETFRUIT_EXTRACT;XIRECS;5244.0;4;0
157400;;;VEV_5300;XIRECS;47.0;2;0
157400;;;VEV_5500;XIRECS;7.0;2;0
157400;;;VEV_6000;XIRECS;0.0;2;0
157400;;;VEV_6500;XIRECS;0.0;2;0
158100;;;HYDROGEL_PACK;XIRECS;9974.0;5;0
159000;;;VELVETFRUIT_EXTRACT;XIRECS;5249.0;6;0
159300;;;HYDROGEL_PACK;XIRECS;9969.0;2;0
160800;;;VEV_6500;XIRECS;0.0;4;0
160800;;;VEV_5500;XIRECS;8.0;4;0
160800;;;VEV_6000;XIRECS;0.0;4;0
162500;;;VEV_4000;XIRECS;1242.0;1;0
163300;;;HYDROGEL_PACK;XIRECS;9977.0;3;0
164600;;;HYDROGEL_PACK;XIRECS;9962.0;3;0
166000;;;VEV_4000;XIRECS;1239.0;2;0
169000;;;HYDROGEL_PACK;XIRECS;9953.0;3;0
169400;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;6;0
169900;;;VEV_6000;XIRECS;0.0;5;0
169900;;;VEV_6500;XIRECS;0.0;5;0
169900;;;VEV_5400;XIRECS;22.0;5;0
171500;;;HYDROGEL_PACK;XIRECS;9982.0;5;0
172800;;;VELVETFRUIT_EXTRACT;XIRECS;5252.0;3;0
173200;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;5;0
173700;;;VEV_5500;XIRECS;8.0;2;0
173700;;;VEV_6000;XIRECS;0.0;2;0
173700;;;VEV_6500;XIRECS;0.0;2;0
173900;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;5;0
175300;;;HYDROGEL_PACK;XIRECS;9969.0;6;0
176000;;;VEV_5500;XIRECS;7.0;3;0
176000;;;VEV_6500;XIRECS;0.0;3;0
176000;;;VEV_5400;XIRECS;19.0;3;0
176000;;;VEV_6000;XIRECS;0.0;3;0
177200;;;VEV_5400;XIRECS;19.0;2;0
177200;;;VEV_6000;XIRECS;0.0;2;0
177200;;;VEV_6500;XIRECS;0.0;2;0
178100;;;HYDROGEL_PACK;XIRECS;9958.0;2;0
178300;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;6;0
178800;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;5;0
179500;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;3;0
181700;;;VEV_6500;XIRECS;0.0;4;0
181700;;;VEV_6000;XIRECS;0.0;4;0
181700;;;VEV_5500;XIRECS;7.0;4;0
181700;;;VEV_5400;XIRECS;18.0;4;0
181700;;;VEV_5300;XIRECS;45.0;4;0
181900;;;HYDROGEL_PACK;XIRECS;9980.0;3;0
182400;;;HYDROGEL_PACK;XIRECS;9977.0;5;0
183300;;;HYDROGEL_PACK;XIRECS;9973.0;4;0
184900;;;VEV_5300;XIRECS;45.0;2;0
184900;;;VEV_5400;XIRECS;18.0;2;0
184900;;;VEV_5500;XIRECS;7.0;2;0
184900;;;VEV_6000;XIRECS;0.0;2;0
184900;;;VEV_6500;XIRECS;0.0;2;0
185800;;;HYDROGEL_PACK;XIRECS;9961.0;6;0
186600;;;VEV_5300;XIRECS;46.0;3;0
186600;;;VEV_5500;XIRECS;7.0;3;0
186600;;;VEV_6000;XIRECS;0.0;3;0
186600;;;VEV_6500;XIRECS;0.0;3;0
190100;;;VEV_5300;XIRECS;45.0;4;0
190100;;;VEV_5400;XIRECS;18.0;4;0
190100;;;VEV_5500;XIRECS;7.0;4;0
190100;;;VEV_6000;XIRECS;0.0;4;0
190100;;;VEV_6500;XIRECS;0.0;4;0
190500;;;VEV_4000;XIRECS;1224.0;2;0
190600;;;HYDROGEL_PACK;XIRECS;9943.0;6;0
193000;;;VEV_5300;XIRECS;43.0;2;0
193000;;;VEV_5400;XIRECS;17.0;2;0
193000;;;VEV_5500;XIRECS;6.0;2;0
193000;;;VEV_6000;XIRECS;0.0;2;0
193000;;;VEV_6500;XIRECS;0.0;2;0
195800;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;8;0
196500;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;7;0
196600;;;HYDROGEL_PACK;XIRECS;9953.0;3;0
197000;;;HYDROGEL_PACK;XIRECS;9967.0;6;0
198200;;;VEV_6500;XIRECS;0.0;5;0
198200;;;VEV_6000;XIRECS;0.0;5;0
198200;;;VEV_5400;XIRECS;16.0;5;0
198200;;;VEV_5300;XIRECS;42.0;5;0
198200;;;VEV_5500;XIRECS;6.0;5;0
199300;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;7;0
199700;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;4;0
200700;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;7;0
201900;;;VELVETFRUIT_EXTRACT;XIRECS;5230.0;4;0
202500;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;6;0
203600;;;VELVETFRUIT_EXTRACT;XIRECS;5229.0;10;0
203900;;;HYDROGEL_PACK;XIRECS;9978.0;6;0
206200;;;HYDROGEL_PACK;XIRECS;9983.0;5;0
206700;;;HYDROGEL_PACK;XIRECS;9962.0;5;0
207200;;;HYDROGEL_PACK;XIRECS;9962.0;4;0
207600;;;HYDROGEL_PACK;XIRECS;9980.0;6;0
209000;;;HYDROGEL_PACK;XIRECS;9989.0;5;0
209400;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;5;0
210700;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;6;0
212100;;;VEV_4000;XIRECS;1234.0;2;0
212900;;;VEV_5400;XIRECS;15.0;2;0
212900;;;VEV_5500;XIRECS;6.0;2;0
212900;;;VEV_6000;XIRECS;0.0;2;0
212900;;;VEV_6500;XIRECS;0.0;2;0
213000;;;VEV_4000;XIRECS;1209.0;1;0
213100;;;VELVETFRUIT_EXTRACT;XIRECS;5224.0;6;0
213600;;;VELVETFRUIT_EXTRACT;XIRECS;5221.0;13;0
215700;;;VEV_4000;XIRECS;1233.0;3;0
216000;;;VELVETFRUIT_EXTRACT;XIRECS;5222.0;3;0
216100;;;VELVETFRUIT_EXTRACT;XIRECS;5226.0;4;0
216600;;;VELVETFRUIT_EXTRACT;XIRECS;5222.0;7;0
217200;;;VELVETFRUIT_EXTRACT;XIRECS;5227.0;4;0
218800;;;HYDROGEL_PACK;XIRECS;9986.0;4;0
219600;;;VEV_4000;XIRECS;1216.0;2;0
220100;;;VEV_6500;XIRECS;0.0;5;0
220100;;;VEV_6000;XIRECS;0.0;5;0
220100;;;VEV_5200;XIRECS;84.0;5;0
220100;;;VEV_5400;XIRECS;16.0;5;0
220100;;;VEV_5500;XIRECS;6.0;5;0
221500;;;HYDROGEL_PACK;XIRECS;9986.0;3;0
222700;;;HYDROGEL_PACK;XIRECS;10002.0;6;0
222700;;;VEV_4000;XIRECS;1217.0;1;0
225900;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;5;0
227000;;;VEV_4000;XIRECS;1223.0;3;0
227300;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;13;0
227800;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;6;0
229700;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;7;0
230000;;;VEV_5400;XIRECS;17.0;5;0
230000;;;VEV_5500;XIRECS;7.0;5;0
230000;;;VEV_6000;XIRECS;0.0;5;0
230000;;;VEV_6500;XIRECS;0.0;5;0
231000;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;8;0
231000;;;VEV_5400;XIRECS;17.0;3;0
231000;;;VEV_5500;XIRECS;7.0;3;0
231000;;;VEV_6000;XIRECS;0.0;3;0
231000;;;VEV_6500;XIRECS;0.0;3;0
231900;;;VEV_4000;XIRECS;1227.0;2;0
232700;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;3;0
234200;;;HYDROGEL_PACK;XIRECS;9976.0;6;0
235100;;;VEV_5300;XIRECS;46.0;3;0
235100;;;VEV_5400;XIRECS;18.0;3;0
235100;;;VEV_5500;XIRECS;7.0;3;0
235100;;;VEV_6000;XIRECS;0.0;3;0
235100;;;VEV_6500;XIRECS;0.0;3;0
235900;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;8;0
237800;;;VEV_4000;XIRECS;1241.0;3;0
238700;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;6;0
239200;;;VELVETFRUIT_EXTRACT;XIRECS;5229.0;5;0
240700;;;HYDROGEL_PACK;XIRECS;9963.0;4;0
242100;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;3;0
243200;;;VEV_4000;XIRECS;1249.0;3;0
243300;;;HYDROGEL_PACK;XIRECS;9977.0;2;0
244000;;;VEV_4000;XIRECS;1230.0;3;0
246000;;;VEV_4000;XIRECS;1235.0;3;0
247100;;;HYDROGEL_PACK;XIRECS;9971.0;5;0
247200;;;VEV_4000;XIRECS;1233.0;3;0
247800;;;HYDROGEL_PACK;XIRECS;9952.0;4;0
248500;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8;0
248700;;;HYDROGEL_PACK;XIRECS;9966.0;3;0
250200;;;VELVETFRUIT_EXTRACT;XIRECS;5244.0;7;0
251800;;;VELVETFRUIT_EXTRACT;XIRECS;5249.0;4;0
253100;;;VEV_4000;XIRECS;1238.0;2;0
256100;;;HYDROGEL_PACK;XIRECS;9969.0;5;0
256100;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;4;0
256500;;;VEV_5500;XIRECS;7.0;4;0
256500;;;VEV_6000;XIRECS;0.0;4;0
256500;;;VEV_6500;XIRECS;0.0;4;0
257100;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;7;0
257800;;;VEV_6500;XIRECS;0.0;4;0
257800;;;VEV_6000;XIRECS;0.0;4;0
257800;;;VEV_5500;XIRECS;7.0;4;0
260100;;;HYDROGEL_PACK;XIRECS;9999.0;2;0
260200;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;3;0
261500;;;HYDROGEL_PACK;XIRECS;10009.0;5;0
262300;;;VEV_4000;XIRECS;1234.0;3;0
263400;;;VEV_5300;XIRECS;47.0;2;0
263400;;;VEV_5400;XIRECS;18.0;2;0
263400;;;VEV_5500;XIRECS;7.0;2;0
263400;;;VEV_6000;XIRECS;0.0;2;0
263400;;;VEV_6500;XIRECS;0.0;2;0
263700;;;HYDROGEL_PACK;XIRECS;9989.0;3;0
265200;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8;0
265500;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;6;0
265900;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;8;0
266000;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8;0
266500;;;VEV_4000;XIRECS;1257.0;2;0
266800;;;HYDROGEL_PACK;XIRECS;9993.0;6;0
267500;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;8;0
270900;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;8;0
271900;;;VEV_4000;XIRECS;1253.0;2;0
273500;;;VEV_4000;XIRECS;1237.0;3;0
273500;;;HYDROGEL_PACK;XIRECS;9995.0;4;0
273700;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;3;0
275700;;;VEV_4000;XIRECS;1259.0;3;0
277200;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;6;0
277200;;;VEV_5400;XIRECS;20.0;3;0
277200;;;VEV_5500;XIRECS;8.0;3;0
277200;;;VEV_6000;XIRECS;0.0;3;0
277200;;;VEV_6500;XIRECS;0.0;3;0
278200;;;HYDROGEL_PACK;XIRECS;9997.0;5;0
278600;;;HYDROGEL_PACK;XIRECS;9991.0;4;0
280000;;;HYDROGEL_PACK;XIRECS;9991.0;3;0
280600;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;8;0
281300;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;8;0
281500;;;HYDROGEL_PACK;XIRECS;9973.0;5;0
281700;;;VEV_4000;XIRECS;1232.0;3;0
282600;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;7;0
283800;;;HYDROGEL_PACK;XIRECS;9990.0;2;0
284700;;;HYDROGEL_PACK;XIRECS;9979.0;2;0
286800;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;6;0
286800;;;VEV_4000;XIRECS;1245.0;3;0
287600;;;HYDROGEL_PACK;XIRECS;9980.0;6;0
287700;;;HYDROGEL_PACK;XIRECS;9984.0;3;0
289500;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;7;0
290600;;;HYDROGEL_PACK;XIRECS;9981.0;2;0
290700;;;VEV_5500;XIRECS;8.0;5;0
290700;;;VEV_6000;XIRECS;0.0;5;0
290700;;;VEV_6500;XIRECS;0.0;5;0
290800;;;HYDROGEL_PACK;XIRECS;9998.0;5;0
291200;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;7;0
292400;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6;0
292800;;;VEV_6500;XIRECS;0.0;3;0
292800;;;VEV_6000;XIRECS;0.0;3;0
292800;;;VEV_5500;XIRECS;8.0;3;0
292800;;;VEV_5400;XIRECS;19.0;3;0
293200;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;7;0
294900;;;HYDROGEL_PACK;XIRECS;10006.0;6;0
296600;;;VEV_4000;XIRECS;1239.0;3;0
297300;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;3;0
297600;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;8;0
297800;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;5;0
298700;;;HYDROGEL_PACK;XIRECS;10003.0;4;0
304100;;;VEV_4000;XIRECS;1244.0;1;0
304700;;;VELVETFRUIT_EXTRACT;XIRECS;5255.0;4;0
305700;;;VELVETFRUIT_EXTRACT;XIRECS;5252.0;8;0
305800;;;HYDROGEL_PACK;XIRECS;10020.0;2;0
310000;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;3;0
310200;;;HYDROGEL_PACK;XIRECS;10016.0;2;0
311500;;;HYDROGEL_PACK;XIRECS;10027.0;5;0
313000;;;VEV_4000;XIRECS;1248.0;2;0
313400;;;HYDROGEL_PACK;XIRECS;10023.0;5;0
316700;;;VEV_6500;XIRECS;0.0;5;0
316700;;;VEV_6000;XIRECS;0.0;5;0
316700;;;VEV_5400;XIRECS;22.0;5;0
316700;;;VEV_5500;XIRECS;9.0;5;0
317600;;;VEV_5400;XIRECS;22.0;2;0
317600;;;VEV_5500;XIRECS;9.0;2;0
317600;;;VEV_6000;XIRECS;0.0;2;0
317600;;;VEV_6500;XIRECS;0.0;2;0
318700;;;HYDROGEL_PACK;XIRECS;10014.0;6;0
320300;;;VEV_4000;XIRECS;1253.0;2;0
320700;;;VEV_4000;XIRECS;1273.0;3;0
320900;;;HYDROGEL_PACK;XIRECS;10034.0;4;0
321200;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;10;0
321200;;;HYDROGEL_PACK;XIRECS;10009.0;4;0
322800;;;VEV_4000;XIRECS;1250.0;1;0
323400;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;12;0
323500;;;VEV_4000;XIRECS;1247.0;3;0
323900;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;7;0
327600;;;VELVETFRUIT_EXTRACT;XIRECS;5269.0;3;0
328800;;;VEV_4000;XIRECS;1256.0;3;0
329500;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;10;0
329700;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;3;0
330900;;;HYDROGEL_PACK;XIRECS;10040.0;3;0
331400;;;HYDROGEL_PACK;XIRECS;10025.0;2;0
332300;;;VEV_6500;XIRECS;0.0;4;0
332300;;;VEV_6000;XIRECS;0.0;4;0
332300;;;VEV_5500;XIRECS;10.0;4;0
332300;;;VEV_5300;XIRECS;58.0;4;0
332700;;;HYDROGEL_PACK;XIRECS;10030.0;6;0
335000;;;HYDROGEL_PACK;XIRECS;10047.0;5;0
335300;;;HYDROGEL_PACK;XIRECS;10048.0;4;0
335400;;;HYDROGEL_PACK;XIRECS;10048.0;4;0
335400;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;8;0
336800;;;HYDROGEL_PACK;XIRECS;10034.0;5;0
338000;;;VELVETFRUIT_EXTRACT;XIRECS;5262.0;3;0
340000;;;HYDROGEL_PACK;XIRECS;10028.0;6;0
345000;;;HYDROGEL_PACK;XIRECS;10015.0;4;0
345100;;;VEV_4000;XIRECS;1242.0;2;0
345400;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;8;0
346300;;;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8;0
346400;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;3;0
347400;;;VEV_4000;XIRECS;1253.0;1;0
